COD_PROVINCIA;NOM_PROVINCIA;COD_CIRCUNSCRIPCION;NOM_CIRCUNSCRIPCION;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO
1;AZUAY;0;;260;CUENCA;3105;QUINGEO;R;1;QUINGEO;4601;UNIDAD EDUCATIVA DEL MILENIO QUINGEO
1;AZUAY;0;;260;CUENCA;3105;QUINGEO;R;2;MONJAS;2070;UNIDAD EDUCATIVA MONSEÑOR LEONIDAS PROAÑO II
1;AZUAY;0;;260;CUENCA;3105;QUINGEO;R;3;PIRICOCHA;5025;UNIDAD EDUCATIVA AMADEO MALDONADO VAZQUEZ
1;AZUAY;0;;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1220;ESCUELA EDUCACION GENERAL BASICA ESTADOS UNIDOS DE NORTEAMERICA
1;AZUAY;0;;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1119;ESCUELA DE EDUCACIÓN BÁSICA ISAAC A. CHICO
1;AZUAY;0;;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;5858;UNIDAD EDUCATIVA PARTICULAR SUDAMERICANO
1;AZUAY;0;;260;CUENCA;3165;RICAURTE;R;2;LA DOLOROSA;5048;ESCUELA DE EDUCACION BASICA MANUEL MARIA PALACIO BRAVO
1;AZUAY;0;;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1614;UNIDAD EDUCATIVA SAN JOAQUIN/ESCUELA RAFAEL MARIA ARIZAGA
1;AZUAY;0;;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1627;ESCUELA DE EDUCACION BASICA GENERAL ANTONIO FARFAN
1;AZUAY;0;;260;CUENCA;3460;SAN JOAQUIN;R;2;BARABON;1391;UNIDAD EDUCATIVA/ESCUELA DE EDUCACION BASICA EDUARDO CRESPO MALO
1;AZUAY;0;;260;CUENCA;3685;SANTA ANA;R;0;;1204;ESCUELA DE EDUCACION BASICA ALFONSO MARIA BORRERO
1;AZUAY;0;;260;CUENCA;3685;SANTA ANA;R;0;;5935;UNIDAD EDUCATIVA DANIEL HERMIDA
1;AZUAY;0;;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;4588;UNIDAD EDUCATIVA DEL MILENIO UEM SAYAUSI
1;AZUAY;0;;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;5885;UNIDAD EDUCATIVA PARTICULAR LA ALBORADA
1;AZUAY;0;;260;CUENCA;3795;SAYAUSI;R;2;SAN MIGUEL;2939;ESCUELA DE EDUCACION BASICA JOAQUIN MALO TAMARIZ
1;AZUAY;0;;260;CUENCA;3795;SAYAUSI;R;3;BELLAVISTA;5059;CASA COMUNAL BELLAVISTA
1;AZUAY;0;;260;CUENCA;3850;SIDCAY;R;1;SIDCAY;775;ESCUELA DE EDUCACIÓN BASICA MIGUEL PRIETO
1;AZUAY;0;;260;CUENCA;3850;SIDCAY;R;2;BIBIN;2990;ESCUELA DE EDUCACION BASICA ROSARIO PRIETO DE FARFAN
1;AZUAY;0;;260;CUENCA;3850;SIDCAY;R;3;ALTOS DE MACHANGARA;2945;UNIDAD EDUCATIVA DORA BEATRIZ CANELOS
1;AZUAY;0;;260;CUENCA;3870;SININCAY;R;1;SININCAY;34;UNIDAD EDUCATIVA SININCAY/ESCUELA JUAN DE DIOS CORRAL
1;AZUAY;0;;260;CUENCA;3870;SININCAY;R;1;SININCAY;720;ESCUELA DE EDUCACION BASICA CAROLINA DE FEBRES CORDERO
1;AZUAY;0;;260;CUENCA;3870;SININCAY;R;2;CRUCE DEL CARMEN;2944;ESCUELA DE EDUCACIÓN GENERAL BASICA PADRE JUAN CARLO
1;AZUAY;0;;260;CUENCA;3870;SININCAY;R;3;SAN JOSE DE BALZAY;5015;UNIDAD EDUCATIVA REYNALDO CHICO GARCIA
1;AZUAY;0;;260;CUENCA;3980;TARQUI;R;1;TARQUI;1124;UNIDAD EDUCATIVA FAUSTO MOLINA
1;AZUAY;0;;260;CUENCA;3980;TARQUI;R;1;TARQUI;1223;ESCUELA DE EDUCACION BASICA ALFONSO MORENO MORA
1;AZUAY;0;;260;CUENCA;3980;TARQUI;R;2;TUTUPALI BAJO;855;ESCUELA DE EDUCACION BASICA JUAN CONTRERAS HURTADO
1;AZUAY;0;;260;CUENCA;3980;TARQUI;R;3;GULLANZHAPA;6001;ESCUELA DE EDUCACION BASICA MIGUEL MOROCHO
1;AZUAY;0;;260;CUENCA;4095;TURI;R;0;;1064;UNIDAD EDUCATIVA TURI
1;AZUAY;0;;260;CUENCA;4095;TURI;R;0;;5949;ESCUELA DE EDUCACION BASICA JOSE RAFAEL ARIZAGA
1;AZUAY;0;;260;CUENCA;4200;VALLE;R;1;VALLE;831;UNIDAD EDUCATIVA GUILLERMO MENSI
1;AZUAY;0;;260;CUENCA;4200;VALLE;R;1;VALLE;799;ESCUELA DE EDUCACION BASICA MANUEL GUERRERO
1;AZUAY;0;;260;CUENCA;4200;VALLE;R;1;VALLE;5933;ESCUELA DE EDUCACION BASICA JOSE TOMAS RENDON SOLANO
1;AZUAY;0;;260;CUENCA;4200;VALLE;R;2;CHILCAPAMBA;2288;ESCUELA DE EDUCACIÓN BASICA ELOY ALFARO / ESCUELA ELOY ALFARO
1;AZUAY;0;;260;CUENCA;4200;VALLE;R;3;GUALALCAY;2521;ESCUELA DE EDUCACIÓN BÁSICA RAMÓN BORRERO
1;AZUAY;0;;260;CUENCA;4225;VICTORIA DEL PORTETE;R;0;;1247;UNIDAD EDUCATIVA DEL MILENIO VICTORIA DEL PORTETE
1;AZUAY;0;;260;CUENCA;5075;BELLAVISTA;U;0;;418;ESCUELA DE EDUCACION BASICA FISCOMISIONAL PADRE CARLOS CRESPI
1;AZUAY;0;;260;CUENCA;5075;BELLAVISTA;U;0;;469;ESCUELA DE EDUCACION GENERAL BASICA FEDERICO PROAÑO
1;AZUAY;0;;260;CUENCA;5075;BELLAVISTA;U;0;;465;UNIDAD EDUCATIVA 3 DE NOVIEMBRE
1;AZUAY;0;;260;CUENCA;5075;BELLAVISTA;U;0;;6003;UNIVERSIDAD CATOLICA DE CUENCA FACULTAD DE ARQUITECTURA
1;AZUAY;0;;260;CUENCA;5075;BELLAVISTA;U;0;;5848;UNIDAD EDUCATIVA ALBERTO ANDRADE ARIZAGA BRUMEL
1;AZUAY;0;;260;CUENCA;5080;CAÑARIBAMBA;U;0;;339;UNIDAD EDUCATIVA CESAR DAVILA ANDRADE / COLEGIO CESAR DAVILA ANDRADE
1;AZUAY;0;;260;CUENCA;5080;CAÑARIBAMBA;U;0;;410;UNIDAD EDUCATIVA ZOILA AURORA PALACIOS / ESCUELA ZOILA AURORA PALACIOS
1;AZUAY;0;;260;CUENCA;5080;CAÑARIBAMBA;U;0;;5876;ESCUELA DE EDUCACION BASICA JULIO ABAD CHICA
1;AZUAY;0;;260;CUENCA;5135;EL BATAN;U;0;;1016;COLISEO MAYOR JEFFERSON PEREZ
1;AZUAY;0;;260;CUENCA;5135;EL BATAN;U;0;;1038;ESCUELA DE EDUCACION BASICA 12 DE ABRIL
1;AZUAY;0;;260;CUENCA;5135;EL BATAN;U;0;;896;UNIDAD EDUCATIVA MIGUEL MORENO ORDOÑEZ
1;AZUAY;0;;260;CUENCA;5135;EL BATAN;U;0;;6297;ESCUELA DE EDUCACION BASICA VICTOR MANUEL ALBORNOZ
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;1478;UNIDAD EDUCATIVA CAZADORES DE LOS RIOS
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;1035;UNIDAD EDUCATIVA MARIO RIZINI
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;5869;UNIDAD EDUCATIVA PARTICULAR KENNEDY
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;2;CAPULISPAMBA;1437;UNIDAD EDUCATIVA ENRIQUE MALO ANDRADE
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;3;CHALLUABAMBA MACHANGARA;2532;UNIDAD PARTICULAR COLEGIO ALEMÁN STIEHLE DE CUENCA
1;AZUAY;0;;260;CUENCA;5140;MACHANGARA;U;4;OCHOA LEON;5022;CASA COMUNAL OCHOA LEON
1;AZUAY;0;;260;CUENCA;5290;MONAY;U;0;;592;UNIDAD EDUCATIVA DEL MILENIO MANUELA GARAICOA DE CALDERON
1;AZUAY;0;;260;CUENCA;5290;MONAY;U;0;;6307;UNIDAD EDUCATIVA DEL MILENIO GARAICOA- COLISEO
1;AZUAY;0;;260;CUENCA;5290;MONAY;U;0;;5882;UNIDAD EDUCATIVA LATINOAMERICANA
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;467;UNIDAD EDUCATIVA DEL MILENIO MANUEL J CALLE/ COLEGIO MANUEL J CALLE
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;6006;UNIDAD EDUCATIVA MANUEL J CALLE - COLISEO
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;797;UNIDAD EDUCATIVA ZOILA ESPERANZA PALACIOS/ESCUELA ESPAÑA
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;790;UNIVERSIDAD POLITECNICA SALESIANA-ADMINISTRACION CENTRAL
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5965;UNIVERSIDAD POLITECNICA DE CUENCA- COLISEO
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;6007;UNIVERSIDAD POLITECNICA- FACULTAD DE ECONOMIA
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;820;UNIDAD EDUCATIVA JUAN MONTALVO
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;834;UNIDAD EDUCATIVA FRANCISCA DAVILA DE MUÑOZ
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5963;ESCUELA DE EDUCACION BASICA REPUBLICA DE CHILE
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5980;ESCUELA DE EDUCACION BASICA MARY CORYLE
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;2;MIRAFLORES;4587;UNIDAD EDUCATIVA LUIS MONSALVE POZO
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;3;LA CATÓLICA;5940;UNIDAD EDUCATIVA LUIS ROBERTO BRAVO
1;AZUAY;0;;260;CUENCA;5330;EL VECINO;U;89;VOTO EN CASA;0;
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;1472;UNIDAD EDUCATIVA HERLINDA TORAL-AULAS
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;5989;UNIDAD EDUCATIVA HERLINDA TORAL COLISEO
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;1543;UNIDAD EDUCATIVA ABELARDO TAMARIZ CRESPO
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;1518;UNIDAD EDUCATIVA LA INMACULADA
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;6004;COLISEO POLIDEPORTIVO TOTORACOCHA
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;0;;5952;UNIDAD EDUCATIVA RICARDO MUÑOZ CHAVEZ
1;AZUAY;0;;260;CUENCA;5360;TOTORACOCHA;U;89;VOTO EN CASA;0;
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;505;UNIDAD EDUCATIVA FISCOMISIONAL TÉCNICO SALESIANO/INSTITUTO TECNICO SUPERIOR SALESIANO
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;803;ESCUELA DE EDUCACIÓN BÁSICA NICOLÁS SOJOS
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;932;ESCUELA BASICA JOSE MARIA VELASCO IBARRA
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;6546;ESCUELA DE EDUCACIÓN FRANCISCA ARIZAGA T.
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;5958;ESCUELA DE EDUCACION BASICA IGNACIO ESCANDON
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;5966;UNIDAD EDUCATIVA FRAY VICENTE SOLANO
1;AZUAY;0;;260;CUENCA;5370;YANUNCAY;U;2;MISICATA;5943;UNIDAD DEL MILENIO FEBRES CORDERO
1;AZUAY;0;;260;CUENCA;5450;HUAYNACAPAC;U;0;;397;UNIDAD EDUCATIVA PARTICULAR HERMANO MIGUEL DE LA SALLE
1;AZUAY;0;;260;CUENCA;5450;HUAYNACAPAC;U;0;;475;ESCUELA DE EDUCACION GENERAL BASICA GABRIELA MISTRAL
1;AZUAY;0;;260;CUENCA;5450;HUAYNACAPAC;U;0;;653;UNIDAD EDUCATIVA FE Y ALEGRIA
1;AZUAY;0;;260;CUENCA;5450;HUAYNACAPAC;U;0;;6030;UNIVERSIDAD DEL AZUAY
1;AZUAY;0;;260;CUENCA;5875;RAMIREZ DAVALOS;U;0;;927;UNIDAD EDUCATIVA SANTA MARIANITA DE JESUS
1;AZUAY;0;;260;CUENCA;5875;RAMIREZ DAVALOS;U;0;;857;UNIDAD EDUCATIVA PARTICULAR DOMINICANA SAN LUIS BELTRAN
1;AZUAY;0;;260;CUENCA;5875;RAMIREZ DAVALOS;U;0;;413;UNIDAD EDUCATIVA OCTAVIO CORDERO PALACIOS/COLEGIO OCTAVIO CORDERO
1;AZUAY;0;;260;CUENCA;5875;RAMIREZ DAVALOS;U;0;;5868;UNIDAD EDUCATIVA FISCOMISIONAL DANIEL HERMIDA
1;AZUAY;0;;260;CUENCA;5905;SAGRARIO;U;0;;1094;UNIDAD EDUCATIVA DOLORES J. TORRES
1;AZUAY;0;;260;CUENCA;5905;SAGRARIO;U;0;;929;UNIDAD EDUCATIVA SALESIANAS MARIA AUXILIADORA
1;AZUAY;0;;260;CUENCA;5905;SAGRARIO;U;0;;1145;UNIDAD EDUCATIVA LUISA DE JESUS CORDERO
1;AZUAY;0;;260;CUENCA;5905;SAGRARIO;U;0;;5872;UNIDAD EDUCATIVA PARTICULAR MISIONEROS OBLATOS-INGRESO CALLE BORRERO
1;AZUAY;0;;260;CUENCA;5905;SAGRARIO;U;0;;6319;CASA MUNICIPAL EX COLEGIO FEBRES CORDERO
1;AZUAY;0;;260;CUENCA;5930;SAN BLAS;U;0;;753;ESCUELA DE EDUCACION BASICA FISCOMISIONAL SOR TERESA VALSE
1;AZUAY;0;;260;CUENCA;5930;SAN BLAS;U;0;;784;ESCUELA DE EDUCACION BASICA LUIS CORDERO CRESPO
1;AZUAY;0;;260;CUENCA;5930;SAN BLAS;U;0;;698;ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES
1;AZUAY;0;;260;CUENCA;5930;SAN BLAS;U;0;;795;UNIDAD EDUCATIVA PARTICULAR CORAZON DE MARIA
1;AZUAY;0;;260;CUENCA;6010;SAN SEBASTIAN;U;0;;1429;UNIDAD EDUCATIVA SAGRADOS CORAZONES
1;AZUAY;0;;260;CUENCA;6010;SAN SEBASTIAN;U;0;;1415;UNIDAD EDUCATIVA ECUADOR
1;AZUAY;0;;260;CUENCA;6010;SAN SEBASTIAN;U;0;;1441;UNIDAD EDUCATIVA VICTOR GERARDO AGUILAR/ESCUELA REMIGIO CRESPO
1;AZUAY;0;;260;CUENCA;6010;SAN SEBASTIAN;U;0;;1519;COLEGIO DE BACHILLERATO CIUDAD DE CUENCA
1;AZUAY;0;;260;CUENCA;6010;SAN SEBASTIAN;U;0;;5884;ESCUELA DE EDUCACION BASICA ULISES CHACON
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;5900;UNIVERSIDAD DE CUENCA - ADMINISTRACION CENTRAL
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;981;UNIVERSIDAD DE CUENCA-FILOSOFIA
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;5946;UNIVERSIDAD DE CUENCA - FACULTAD DE CIENCIAS QUIMICAS
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;950;UNIDAD EDUCATIVA ANTONIO AVILA MALDONADO/COLEGIO ANTONIO AVILA MALDONADO
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;975;UNIDAD EDUCATIVA MIGUEL MERCHAN OCHOA
1;AZUAY;0;;260;CUENCA;6090;SUCRE;U;0;;1022;UNIDAD EDUCATIVA REMIGIO ROMERO Y CORDERO
1;AZUAY;0;;260;CUENCA;6865;HERMANO MIGUEL;U;1;HERMANO MIGUEL;1524;UNIDAD EDUCATIVA ISABEL MOSCOSO DAVILA/ESCUELA ISABEL MOSCOSO
1;AZUAY;0;;260;CUENCA;6865;HERMANO MIGUEL;U;1;HERMANO MIGUEL;5881;ESCUELA DE EDUCACION BASICA HECTOR SEMPERTEGUI GARCIA
1;AZUAY;0;;260;CUENCA;6865;HERMANO MIGUEL;U;2;UNCOVIA;2967;UNIDAD EDUCATIVA PARTICULAR PIO 12
1;AZUAY;0;;260;CUENCA;6865;HERMANO MIGUEL;U;3;EL PROGRESO;5951;UNIDAD EDUCATIVA CARLOS RIGOBERTO VINTIMILLA
